id,name,lgaId,officialOrder
anambra_nnewi_north_orangun_ii,Orangun II,anambra_nnewi_north,9
anambra_nnewi_north_orangun_iii,Orangun III,anambra_nnewi_north,10
,,,
anambra_nnewi_south_akwa_ihedi,Akwa-Ihedi,anambra_nnewi_south,1
anambra_nnewi_south_amichi_i,Amichi I,anambra_nnewi_south,2
anambra_nnewi_south_amichi_ii,Amichi II,anambra_nnewi_south,3
anambra_nnewi_south_amichi_iii,Amichi III,anambra_nnewi_south,4
anambra_nnewi_south_azuigbo,Azuigbo,anambra_nnewi_south,5
anambra_nnewi_south_ebenator,Ebenator,anambra_nnewi_south,6
anambra_nnewi_south_ekwulumili,Ekwulumili,anambra_nnewi_south,7
anambra_nnewi_south_ezinifite_i,Ezinifite I,anambra_nnewi_south,8
anambra_nnewi_south_ezinifite_ii,Ezinifite II,anambra_nnewi_south,9
anambra_nnewi_south_ezinifite_iii,Ezinifite III,anambra_nnewi_south,10
anambra_nnewi_south_osumenyi_i,Osumenyi I,anambra_nnewi_south,11
anambra_nnewi_south_osumenyi_ii,Osumenyi II,anambra_nnewi_south,12
anambra_nnewi_south_ukpor_i,Ukpor I,anambra_nnewi_south,13
anambra_nnewi_south_ukpor_ii,Ukpor II,anambra_nnewi_south,14
anambra_nnewi_south_ukpor_iii,Ukpor III,anambra_nnewi_south,15
anambra_nnewi_south_ukpor_iv,Ukpor IV,anambra_nnewi_south,16
anambra_nnewi_south_ukpor_v,Ukpor V,anambra_nnewi_south,17
anambra_nnewi_south_ukpor_vi,Ukpor VI,anambra_nnewi_south,18
anambra_nnewi_south_unubi,Unubi,anambra_nnewi_south,19
anambra_nnewi_south_utuh,Utuh,anambra_nnewi_south,20
,,,
anambra_ogbaru_akili_ogidi_obeagwe,Akili-Ogidi/Obeagwe,anambra_ogbaru,1
anambra_ogbaru_akili_ozizor,Akili-Ozizor,anambra_ogbaru,2
anambra_ogbaru_atani_i,Atani I,anambra_ogbaru,3
anambra_ogbaru_atani_ii,Atani II,anambra_ogbaru,4
anambra_ogbaru_iyowa_odeekpe_ohita,Iyowa/Odeekpe/Ohita,anambra_ogbaru,5
anambra_ogbaru_ochuche_umuodu_ogbakuba_amiyi,Ochuche-Umuodu/Ogbakuba/Amiyi,anambra_ogbaru,6
anambra_ogbaru_ogwuani_ocha,Ogwuani-Ocha,anambra_ogbaru,7
anambra_ogbaru_ogwu_ikpele,Ogwu-Ikpele,anambra_ogbaru,8
anambra_ogbaru_okpoko_i,Okpoko I,anambra_ogbaru,9
anambra_ogbaru_okpoko_ii,Okpoko II,anambra_ogbaru,10
anambra_ogbaru_okpoko_iii,Okpoko III,anambra_ogbaru,11
anambra_ogbaru_okpoko_iv,Okpoko IV,anambra_ogbaru,12
anambra_ogbaru_okpoko_v,Okpoko V,anambra_ogbaru,13
anambra_ogbaru_okpoko_vi,Okpoko VI,anambra_ogbaru,14
anambra_ogbaru_ossomala,Ossomala,anambra_ogbaru,15
anambra_ogbaru_umunankwo_mputu,Umunankwo/Mputu,anambra_ogbaru,16
,,,
anambra_onitsha_north_american_quarters,American Quarters,anambra_onitsha_north,1
anambra_onitsha_north_gra,GRA,anambra_onitsha_north,2
anambra_onitsha_north_inland_town_i,Inland Town I,anambra_onitsha_north,3
anambra_onitsha_north_inland_town_ii,Inland Town II,anambra_onitsha_north,4
anambra_onitsha_north_inland_town_iii,Inland Town III,anambra_onitsha_north,5
anambra_onitsha_north_inland_town_iv,Inland Town IV,anambra_onitsha_north,6
anambra_onitsha_north_inland_town_v,Inland Town V,anambra_onitsha_north,7
anambra_onitsha_north_inland_town_vi,Inland Town VI,anambra_onitsha_north,8
anambra_onitsha_north_inland_town_vii,Inland Town VII,anambra_onitsha_north,9
anambra_onitsha_north_inland_town_viii,Inland Town VIII,anambra_onitsha_north,10
anambra_onitsha_north_ogbe_umuonicha,Ogbe Umuonicha,anambra_onitsha_north,11
anambra_onitsha_north_trans_nkisi,Trans Nkisi,anambra_onitsha_north,12
anambra_onitsha_north_waterside_central_i,Waterside Central I,anambra_onitsha_north,13
anambra_onitsha_north_waterside_central_ii,Waterside Central II,anambra_onitsha_north,14
anambra_onitsha_north_woluwo_layout,Woluwo Layout,anambra_onitsha_north,15
,,,
anambra_onitsha_south_bridge_head_i,Bridge Head I,anambra_onitsha_south,1
anambra_onitsha_south_bridge_head_ii,Bridge Head II,anambra_onitsha_south,2
anambra_onitsha_south_bridge_head_iii,Bridge Head III,anambra_onitsha_south,3
anambra_onitsha_south_fegge_i,Fegge I,anambra_onitsha_south,4
anambra_onitsha_south_fegge_ii,Fegge II,anambra_onitsha_south,5
anambra_onitsha_south_fegge_iii,Fegge III,anambra_onitsha_south,6
anambra_onitsha_south_fegge_iv,Fegge IV,anambra_onitsha_south,7
anambra_onitsha_south_fegge_v,Fegge V,anambra_onitsha_south,8
anambra_onitsha_south_fegge_vi,Fegge VI,anambra_onitsha_south,9
anambra_onitsha_south_fegge_vii,Fegge VII,anambra_onitsha_south,10
anambra_onitsha_south_odoakpu_i,Odoakpu I,anambra_onitsha_south,11
anambra_onitsha_south_odoakpu_ii,Odoakpu II,anambra_onitsha_south,12
anambra_onitsha_south_odoakpu_iii,Odoakpu III,anambra_onitsha_south,13
anambra_onitsha_south_odoakpu_iv,Odoakpu IV,anambra_onitsha_south,14
anambra_onitsha_south_odoakpu_v,Odoakpu V,anambra_onitsha_south,15
anambra_onitsha_south_odoakpu_vi,Odoakpu VI,anambra_onitsha_south,16
anambra_onitsha_south_odoakpu_vii,Odoakpu VII,anambra_onitsha_south,17
,,,
anambra_orumba_north_ajalli_i,Ajalli I,anambra_orumba_north,1
anambra_orumba_north_ajalli_ii,Ajalli II,anambra_orumba_north,2
anambra_orumba_north_amaetiti,Amaetiti,anambra_orumba_north,3
anambra_orumba_north_amaokpala_omogho,Amaokpala/Omogho,anambra_orumba_north,4
anambra_orumba_north_awa,Awa,anambra_orumba_north,5
anambra_orumba_north_awgbu_i,Awgbu I,anambra_orumba_north,6
anambra_orumba_north_awgbu_ii,Awgbu II,anambra_orumba_north,7
anambra_orumba_north_nanka_i,Nanka I,anambra_orumba_north,8
anambra_orumba_north_nanka_ii,Nanka II,anambra_orumba_north,9
anambra_orumba_north_ndiokolo_ndiokpalaeke,Ndziokolo/Ndiokpalaeke,anambra_orumba_north,10
anambra_orumba_north_ndiowu,Ndiowu,anambra_orumba_north,11
anambra_orumba_north_ndiukwenu_okpeze,Ndiukwenu/Okpeze,anambra_orumba_north,12
anambra_orumba_north_oko_i,Oko I,anambra_orumba_north,13
anambra_orumba_north_oko_ii,Oko II,anambra_orumba_north,14
anambra_orumba_north_ndiokpalaeze,Ndiokpalaeze,anambra_orumba_north,15
anambra_orumba_north_ufuma_i,Ufuma I,anambra_orumba_north,16
anambra_orumba_north_ufuma_ii,Ufuma II,anambra_orumba_north,17
,,,
anambra_orumba_south_agbudu,Agbudu,anambra_orumba_south,1
anambra_orumba_south_akpa,Akpa,anambra_orumba_south,2
anambra_orumba_south_enugu_umonyia,Enugu/Umonyia,anambra_orumba_south,3
anambra_orumba_south_ezira,Ezira,anambra_orumba_south,4
anambra_orumba_south_ihite,Ihite,anambra_orumba_south,5
anambra_orumba_south_isulo,Isulo,anambra_orumba_south,6
anambra_orumba_south_nawfija,Nawfija,anambra_orumba_south,7
anambra_orumba_south_umuchukwu,Umuchukwu,anambra_orumba_south,8
anambra_orumba_south_ogboji,Ogboji,anambra_orumba_south,9
anambra_orumba_south_ogbunka_i,Ogbunka I,anambra_orumba_south,10
anambra_orumba_south_ogbunka_ii,Ogbunka II,anambra_orumba_south,11
anambra_orumba_south_owerre_ezukala_i,Owerre-Ezukala I,anambra_orumba_south,12
anambra_orumba_south_owerre_ezukala_ii,Owerre-Ezukala II,anambra_orumba_south,13
anambra_orumba_south_umunze_i,Umunze I,anambra_orumba_south,14
anambra_orumba_south_umunze_ii,Umunze II,anambra_orumba_south,15
anambra_orumba_south_umunze_iii,Umunze III,anambra_orumba_south,16
anambra_orumba_south_umuomaku,Umuomaku,anambra_orumba_south,17
anambra_orumba_south_eziagu,Eziagu,anambra_orumba_south,18
,,,
anambra_oyi_awkuzu_i,Awkuzu I,anambra_oyi,1
anambra_oyi_awkuzu_ii,Awkuzu II,anambra_oyi,2
anambra_oyi_awkuzu_iii,Awkuzu III,anambra_oyi,3
anambra_oyi_awkuzu_iv,Awkuzu IV,anambra_oyi,4
anambra_oyi_nteje_i,Nteje I,anambra_oyi,5
anambra_oyi_nteje_ii,Nteje II,anambra_oyi,6
anambra_oyi_nteje_iii,Nteje III,anambra_oyi,7
anambra_oyi_nteje_iv,Nteje IV,anambra_oyi,8
anambra_oyi_nteje_v,Nteje V,anambra_oyi,9
anambra_oyi_nkwelle_ezunaka_i,Nkwelle Ezunaka I,anambra_oyi,10
anambra_oyi_nkwelle_ezunaka_ii,Nkwelle Ezunaka II,anambra_oyi,11
anambra_oyi_ogbunike_i,Ogbunike I,anambra_oyi,12
anambra_oyi_ogbunike_ii,Ogbunike II,anambra_oyi,13
anambra_oyi_umunya_i,Umunya I,anambra_oyi,14
anambra_oyi_umunya_ii,Umunya II,anambra_oyi,15
,,,
enugu_aninri_oduma_i,Oduma I,enugu_aninri,1
enugu_aninri_oduma_ii,Oduma II,enugu_aninri,2
enugu_aninri_oduma_iii,Oduma III,enugu_aninri,3
enugu_aninri_oduma_iv,Oduma IV,enugu_aninri,4
enugu_aninri_nnenwe_i,Nnenwe I,enugu_aninri,5
enugu_aninri_nnenwe_ii,Nnenwe II,enugu_aninri,6
enugu_aninri_nnenwe_iii,Nnenwe III,enugu_aninri,7
enugu_aninri_ndeabo,Ndeabo,enugu_aninri,8
enugu_aninri_okpanku,Okpanku,enugu_aninri,9
enugu_aninri_mpu,Mpu,enugu_aninri,10
,,,
enugu_awgu_awgu_i,Awgu I,enugu_awgu,1
enugu_awgu_awgu_ii,Awgu II,enugu_awgu,2
enugu_awgu_mgbowo,Mgbowo,enugu_awgu,3
enugu_awgu_agbogugu,Agbogugu,enugu_awgu,4
enugu_awgu_ihe,Ihe,enugu_awgu,5
enugu_awgu_obeagu,Obeagu,enugu_awgu,6
enugu_awgu_mgbidi,Mgbidi,enugu_awgu,7
enugu_awgu_anikenano_ugwueme,Anikenano Ugwueme,enugu_awgu,8
enugu_awgu_owelli,Oweli,enugu_awgu,9
enugu_awgu_isu_awa,Isu Awa,enugu_awgu,10
enugu_awgu_ogbaku,Ogbaku,enugu_awgu,11
,,,
enugu_enugu_east_abakpa_i,Abakpa I,enugu_enugu_east,1
enugu_enugu_east_abakpa_ii,Abakpa II,enugu_enugu_east,2
enugu_enugu_east_umuenwene,Umuenwene,enugu_enugu_east,3
enugu_enugu_east_amorji,Amorji,enugu_enugu_east,4
enugu_enugu_east_mbuluiyukwu,Mbuluiyukwu,enugu_enugu_east,5
enugu_enugu_east_mbuluowohe,Mbuluowohe,enugu_enugu_east,6
enugu_enugu_east_mbulu_ndjodo,Mbulu Ndjodo,enugu_enugu_east,7
enugu_enugu_east_umuchigbo,Umuchigbo,enugu_enugu_east,8
enugu_enugu_east_trans_ekulu,Trans Ekulu,enugu_enugu_east,9
enugu_enugu_east_ibagwa,Ibagwa,enugu_enugu_east,10
enugu_enugu_east_uguwugo,Uguwugo,enugu_enugu_east,11
enugu_enugu_east_mbulu_ndjodo_east,Mbulu Ndjodo East,enugu_enugu_east,12
,,,
enugu_enugu_north_asata_township,Asata Township,enugu_enugu_north,1
enugu_enugu_north_umunevo,Umunevo,enugu_enugu_north,2
enugu_enugu_north_ihewuzie,Ihewuzie,enugu_enugu_north,3
enugu_enugu_north_onu_asata,Onu Asata,enugu_enugu_north,4
enugu_enugu_north_ogbette_east,Ogbette East,enugu_enugu_north,5
enugu_enugu_north_ogbette_west,Ogbette West,enugu_enugu_north,6
enugu_enugu_north_gra,GRA,enugu_enugu_north,7
enugu_enugu_north_gui_new_layout,GUI New Layout,enugu_enugu_north,8
enugu_enugu_north_china_township,China Township,enugu_enugu_north,9
enugu_enugu_north_new_haven,New Haven,enugu_enugu_north,10
enugu_enugu_north_independence_layout,Independence Layout,enugu_enugu_north,11
enugu_enugu_north_udi_siding,Udi Siding,enugu_enugu_north,12
enugu_enugu_north_ogui_township,Ogui Township,enugu_enugu_north,13
,,,
enugu_enugu_south_amechi_i,Amechi I,enugu_enugu_south,1
enugu_enugu_south_amechi_ii,Amechi II,enugu_enugu_south,2
enugu_enugu_south_obeagu_i,Obeagu I,enugu_enugu_south,3
enugu_enugu_south_uwani_east,Uwani East,enugu_enugu_south,4
enugu_enugu_south_uwani_west,Uwani West,enugu_enugu_south,5
enugu_enugu_south_achara_layout_east,Achara Layout East,enugu_enugu_south,6
enugu_enugu_south_achara_layout_west,Achara Layout West,enugu_enugu_south,7
enugu_enugu_south_awkunanaw_east,Awkunanaw East,enugu_enugu_south,8
enugu_enugu_south_awkunanaw_west,Awkunanaw West,enugu_enugu_south,9
enugu_enugu_south_ugwuaji,Ugwuaji,enugu_enugu_south,10
enugu_enugu_south_obeagu_ii,Obeagu II,enugu_enugu_south,11
enugu_enugu_south_akwuke,Akwuke,enugu_enugu_south,12
enugu_enugu_south_maryland,Maryland,enugu_enugu_south,13
,,,
enugu_ezeagu_olo_amagu,Olo/Amagu,enugu_ezeagu,1
enugu_ezeagu_awha,Awha,enugu_ezeagu,2
enugu_ezeagu_aguobu_owa_i,Aguobu Owa I,enugu_ezeagu,3
enugu_ezeagu_aguobu_owa_ii,Aguobu Owa II,enugu_ezeagu,4
enugu_ezeagu_umana,Umana,enugu_ezeagu,5
enugu_ezeagu_agba_umana,Agba Umana,enugu_ezeagu,6
enugu_ezeagu_aguobu,Aguobu,enugu_ezeagu,7
enugu_ezeagu_umumba_ndiumo,Umumba Ndiumo,enugu_ezeagu,8
enugu_ezeagu_oghe_i,Oghe I,enugu_ezeagu,9
enugu_ezeagu_oghe_ii,Oghe II,enugu_ezeagu,10
enugu_ezeagu_imezi_owa_i,Imezi Owa I,enugu_ezeagu,11
enugu_ezeagu_imezi_owa_ii,Imezi Owa II,enugu_ezeagu,12
enugu_ezeagu_mgbagu_owa_i,Mgbagu Owa I,enugu_ezeagu,13
enugu_ezeagu_mgbagu_owa_ii,Mgbagu Owa II,enugu_ezeagu,14
enugu_ezeagu_mgbagu_owa_iii,Mgbagu Owa III,enugu_ezeagu,15
enugu_ezeagu_iwollo,Iwollo,enugu_ezeagu,16
enugu_ezeagu_obinofia,Obinofia,enugu_ezeagu,17
enugu_ezeagu_okpogho,Okpogho,enugu_ezeagu,18
enugu_ezeagu_obe_agu,Obe Agu,enugu_ezeagu,19
enugu_ezeagu_ulo_amagu,Ulo/Amagu,enugu_ezeagu,20
,,,
enugu_igbo_etiti_aku_i,Aku I,enugu_igbo_etiti,1
enugu_igbo_etiti_aku_ii,Aku II,enugu_igbo_etiti,2
enugu_igbo_etiti_aku_iii,Aku III,enugu_igbo_etiti,3
enugu_igbo_etiti_aku_iv,Aku IV,enugu_igbo_etiti,4
enugu_igbo_etiti_aku_v,Aku V,enugu_igbo_etiti,5
enugu_igbo_etiti_ekwegbe_i,Ekwegbe I,enugu_igbo_etiti,6
enugu_igbo_etiti_ekwegbe_ii,Ekwegbe II,enugu_igbo_etiti,7
enugu_igbo_etiti_ohaodo_i,Ohaodo I,enugu_igbo_etiti,8
enugu_igbo_etiti_ohaodo_ii,Ohaodo II,enugu_igbo_etiti,9
enugu_igbo_etiti_ohazala_i,Ohazala I,enugu_igbo_etiti,10
enugu_igbo_etiti_ohazala_ii,Ohazala II,enugu_igbo_etiti,11
enugu_igbo_etiti_diogbe_umuoka,Diogbe Umuoka,enugu_igbo_etiti,12
enugu_igbo_etiti_ikolo_ohaebe,Ikolo/Ohaebe,enugu_igbo_etiti,13
enugu_igbo_etiti_onyohor,Onyohor,enugu_igbo_etiti,14
enugu_igbo_etiti_ejuoha,Ejuoha,enugu_igbo_etiti,15
enugu_igbo_etiti_ukehe_i,Ukehe I,enugu_igbo_etiti,16
enugu_igbo_etiti_ukehe_ii,Ukehe II,enugu_igbo_etiti,17
enugu_igbo_etiti_ukehe_iii,Ukehe III,enugu_igbo_etiti,18
enugu_igbo_etiti_ukehe_iv,Ukehe IV,enugu_igbo_etiti,19
enugu_igbo_etiti_ukehe_v,Ukehe V,enugu_igbo_etiti,20
,,,
enugu_igbo_eze_north_essodo_i,Essodo I,enugu_igbo_eze_north,1
enugu_igbo_eze_north_essodo_ii,Essodo II,enugu_igbo_eze_north,2
enugu_igbo_eze_north_essodo_iii,Essodo III,enugu_igbo_eze_north,3
enugu_igbo_eze_north_ette_i,Ette I,enugu_igbo_eze_north,4
enugu_igbo_eze_north_ette_ii,Ette II,enugu_igbo_eze_north,5
enugu_igbo_eze_north_ette_central,Ette Central,enugu_igbo_eze_north,6
enugu_igbo_eze_north_umoitodo_i,Umoitodo I,enugu_igbo_eze_north,7
enugu_igbo_eze_north_umoitodo_ii,Umoitodo II,enugu_igbo_eze_north,8
enugu_igbo_eze_north_umoitodo_iii,Umoitodo III,enugu_igbo_eze_north,9
enugu_igbo_eze_north_ezzodo,Ezzodo,enugu_igbo_eze_north,10
enugu_igbo_eze_north_umuozzi_i,Umuozzi I,enugu_igbo_eze_north,11
enugu_igbo_eze_north_umuozzi_ii,Umuozzi II,enugu_igbo_eze_north,12
enugu_igbo_eze_north_umuozzi_iii,Umuozzi III,enugu_igbo_eze_north,13
enugu_igbo_eze_north_umuozzi_iv,Umuozzi IV,enugu_igbo_eze_north,14
enugu_igbo_eze_north_umuozzi_v,Umuozzi V,enugu_igbo_eze_north,15
enugu_igbo_eze_north_umuozzi_vi,Umuozzi VI,enugu_igbo_eze_north,16
enugu_igbo_eze_north_umuozzi_vii,Umuozzi VII,enugu_igbo_eze_north,17
enugu_igbo_eze_north_umuozzi_viii,Umuozzi VIII,enugu_igbo_eze_north,18
enugu_igbo_eze_north_umuozzi_ix,Umuozzi IX,enugu_igbo_eze_north,19
enugu_igbo_eze_north_umuozzi_x,Umuozzi X,enugu_igbo_eze_north,20
,,,
enugu_igbo_eze_south_alor_agu,Alor Agu,enugu_igbo_eze_south,1
enugu_igbo_eze_south_amebo_hausa_yoruba,Amebo/Hausa/Yoruba,enugu_igbo_eze_south,2
enugu_igbo_eze_south_ezema_ward,Ezema Ward,enugu_igbo_eze_south,3
enugu_igbo_eze_south_echara,Echara,enugu_igbo_eze_south,4
enugu_igbo_eze_south_iheaka_i,Iheaka I,enugu_igbo_eze_south,5
enugu_igbo_eze_south_iheaka_ii,Iheaka II,enugu_igbo_eze_south,6
enugu_igbo_eze_south_iheakpu,Iheakpu,enugu_igbo_eze_south,7
enugu_igbo_eze_south_iheakpu_ii,Iheakpu II,enugu_igbo_eze_south,8
enugu_igbo_eze_south_itchi_uwani_i,Itchi/Uwani I,enugu_igbo_eze_south,9
enugu_igbo_eze_south_itchi_uwani_ii,Itchi/Uwani II,enugu_igbo_eze_south,10
enugu_igbo_eze_south_nkalagu_obkpa,Nkalagu Obkpa,enugu_igbo_eze_south,11
enugu_igbo_eze_south_ovoko_i,Ovoko I,enugu_igbo_eze_south,12
enugu_igbo_eze_south_ovoko_ii,Ovoko II,enugu_igbo_eze_south,13
enugu_igbo_eze_south_ovoko_iii,Ovoko III,enugu_igbo_eze_south,14
enugu_igbo_eze_south_uhunowerre,Uhunowerre,enugu_igbo_eze_south,15
enugu_igbo_eze_south_unadu,Unadu,enugu_igbo_eze_south,16
,,,
enugu_isi_uzo_ikem_i,Ikem I,enugu_isi_uzo,1
enugu_isi_uzo_ikem_ii,Ikem II,enugu_isi_uzo,2
enugu_isi_uzo_neke_i,Neke I,enugu_isi_uzo,3
enugu_isi_uzo_neke_ii,Neke II,enugu_isi_uzo,4
enugu_isi_uzo_mbu_i,Mbu I,enugu_isi_uzo,5
enugu_isi_uzo_mbu_ii,Mbu II,enugu_isi_uzo,6
enugu_isi_uzo_umualor,Umualor,enugu_isi_uzo,7
enugu_isi_uzo_ehamufu_i,Ehamufu I,enugu_isi_uzo,8
enugu_isi_uzo_ehamufu_ii,Ehamufu II,enugu_isi_uzo,9
enugu_isi_uzo_ehamufu_iii,Ehamufu III,enugu_isi_uzo,10
enugu_isi_uzo_ehamufu_iv,Ehamufu IV,enugu_isi_uzo,11
,,,
enugu_nkanu_east_amechi_idodo_oruku,Amechi/Idodo/Oruku,enugu_nkanu_east,1
enugu_nkanu_east_amankanu_ogbahu,Amankanu Ogbahu,enugu_nkanu_east,2
enugu_nkanu_east_akpofu_isienu,Akpofu Isienu,enugu_nkanu_east,3
enugu_nkanu_east_ihuokpara,Ihuokpara,enugu_nkanu_east,4
enugu_nkanu_east_nara_i,Nara I,enugu_nkanu_east,5
enugu_nkanu_east_nara_ii,Nara II,enugu_nkanu_east,6
enugu_nkanu_east_nkerefi_i,Nkerefi I,enugu_nkanu_east,7
enugu_nkanu_east_nkerefi_ii,Nkerefi II,enugu_nkanu_east,8
enugu_nkanu_east_ouhani_onicha_agu,Ouhani/Onicha-Agu,enugu_nkanu_east,9
enugu_nkanu_east_ugbawka_i,Ugbawka I,enugu_nkanu_east,10
enugu_nkanu_east_ugbawka_ii,Ugbawka II,enugu_nkanu_east,11
enugu_nkanu_east_nomeh,Nomeh,enugu_nkanu_east,12
enugu_nkanu_east_mburubu,Mburubu,enugu_nkanu_east,13
enugu_nkanu_east_owo,Owo,enugu_nkanu_east,14
,,,
enugu_nkanu_west_agbani,Agbani,enugu_nkanu_west,1
enugu_nkanu_west_amurri,Amurri,enugu_nkanu_west,2
enugu_nkanu_west_akegbe_ugwu,Akegbe-Ugwu,enugu_nkanu_west,3
enugu_nkanu_west_amodu,Amodu,enugu_nkanu_west,4
enugu_nkanu_west_obuoffia,Obuoffia,enugu_nkanu_west,5
enugu_nkanu_west_obe,Obe,enugu_nkanu_west,6
enugu_nkanu_west_ozalla,Ozalla,enugu_nkanu_west,7
enugu_nkanu_west_akpugo_i,Akpugo I,enugu_nkanu_west,8
enugu_nkanu_west_akpugo_ii,Akpugo II,enugu_nkanu_west,9
enugu_nkanu_west_akpugo_iii,Akpugo III,enugu_nkanu_west,10
enugu_nkanu_west_akpugo_iv,Akpugo IV,enugu_nkanu_west,11
enugu_nkanu_west_umueze,Umueze,enugu_nkanu_west,12
enugu_nkanu_west_ibite_akegbe_ugwu,Ibite Akegbe-Ugwu,enugu_nkanu_west,13
enugu_nkanu_west_ndiuno,Ndiuno,enugu_nkanu_west,14
,,,
enugu_nsukka_edem_ukwu,Edem Ukwu,enugu_nsukka,1
enugu_nsukka_edem_nta,Edem Nta,enugu_nsukka,2
enugu_nsukka_edem_ani,Edem Ani,enugu_nsukka,3
enugu_nsukka_akpa_ozzi,Akpa/Ozzi,enugu_nsukka,4
enugu_nsukka_agbemere,Agbemere,enugu_nsukka,5
enugu_nsukka_eha_uno,Eha Uno,enugu_nsukka,6
enugu_nsukka_eha_ndiagu,Eha Ndiagu,enugu_nsukka,7
enugu_nsukka_ibagwani,Ibagwani,enugu_nsukka,8
enugu_nsukka_ejuwona_uwani,Ejuwona/Uwani,enugu_nsukka,9
enugu_nsukka_akalite,Akalite,enugu_nsukka,10
enugu_nsukka_mkpunano,Mkpunano,enugu_nsukka,11
enugu_nsukka_ihe,Ihe,enugu_nsukka,12
enugu_nsukka_nnu,Nnu,enugu_nsukka,13
enugu_nsukka_owerre_umuoyo,Owerre/Umuoyo,enugu_nsukka,14
enugu_nsukka_obimo_ikwoka,Obimo/Ikwoka,enugu_nsukka,15
enugu_nsukka_okpuje_okuta,Okpuje/Okuta,enugu_nsukka,16
enugu_nsukka_obukpa,Obukpa,enugu_nsukka,17
enugu_nsukka_okutu,Okutu,enugu_nsukka,18
enugu_nsukka_okpaligbo,Okpaligbo,enugu_nsukka,19
enugu_nsukka_ihuokpara_nsukka,Ihuokpara Nsukka,enugu_nsukka,20
,,,
enugu_oji_river_oji_river_i,Oji River I,enugu_oji_river,1
enugu_oji_river_oji_river_ii,Oji River II,enugu_oji_river,2
enugu_oji_river_oji_river_iii,Oji River III,enugu_oji_river,3
enugu_oji_river_oji_river_iv,Oji River IV,enugu_oji_river,4
enugu_oji_river_ugwuoba_i,Ugwuoba I,enugu_oji_river,5
enugu_oji_river_ugwuoba_ii,Ugwuoba II,enugu_oji_river,6
enugu_oji_river_ugwuoba_iii,Ugwuoba III,enugu_oji_river,7
enugu_oji_river_achiagu_i,Achiagu I,enugu_oji_river,8
enugu_oji_river_achiagu_ii,Achiagu II,enugu_oji_river,9
enugu_oji_river_achiagu_iii,Achiagu III,enugu_oji_river,10
enugu_oji_river_achiuno_i,Achiuno I,enugu_oji_river,11
enugu_oji_river_achiuno_ii,Achiuno II,enugu_oji_river,12
enugu_oji_river_achiuno_iii,Achiuno III,enugu_oji_river,13
enugu_oji_river_achiuno_iv,Achiuno IV,enugu_oji_river,14
enugu_oji_river_inyli_i,Inyli I,enugu_oji_river,15
enugu_oji_river_inyli_ii,Inyli II,enugu_oji_river,16
enugu_oji_river_inyli_iii,Inyli III,enugu_oji_river,17
enugu_oji_river_inyli_iv,Inyli IV,enugu_oji_river,18
enugu_oji_river_awlaw,Awlaw,enugu_oji_river,19
enugu_oji_river_akpugeze,Akpugeze,enugu_oji_river,20
,,,
enugu_udenu_amala,Amala,enugu_udenu,1
enugu_udenu_ezimo,Ezimo,enugu_udenu,2
enugu_udenu_imilike,Imilike,enugu_udenu,3
enugu_udenu_obollo,Obollo,enugu_udenu,4
enugu_udenu_obollo_etiti,Obollo Etiti,enugu_udenu,5
enugu_udenu_obollo_eke,Obollo Eke,enugu_udenu,6
enugu_udenu_ogbodu_aba,Ogbodu Aba,enugu_udenu,7
enugu_udenu_arba_i,Arba I,enugu_udenu,8
enugu_udenu_arba_ii,Arba II,enugu_udenu,9
enugu_udenu_udunedem,Udunedem,enugu_udenu,10
enugu_udenu_ukpata,Ukpata,enugu_udenu,11
,,,
enugu_udi_udi_agbudu,Udi/Agbudu,enugu_udi,1
enugu_udi_nsude,Nsude,enugu_udi,2
enugu_udi_umuaga,Umuaga,enugu_udi,3
enugu_udi_umuabi,Umuabi,enugu_udi,4
enugu_udi_obinagu,Obinagu,enugu_udi,5
enugu_udi_nachi,Nachi,enugu_udi,6
enugu_udi_abia,Abia,enugu_udi,7
enugu_udi_ngwo_asa,Ngwo Asa,enugu_udi,8
enugu_udi_ngwo_une,Ngwo Une,enugu_udi,9
enugu_udi_ebe,Ebe,enugu_udi,10
enugu_udi_awhum_ukaka,Awhum/Ukaka,enugu_udi,11
enugu_udi_egbede_umuoka,Egbede/Umuoka,enugu_udi,12
enugu_udi_akpa_kwume,Akpa Kwume,enugu_udi,13
enugu_udi_affa_oghu,Affa Oghu,enugu_udi,14
enugu_udi_abor,Abor,enugu_udi,15
enugu_udi_okpatu,Okpatu,enugu_udi,16
enugu_udi_obioma,Obioma,enugu_udi,17
enugu_udi_umulumgbe,Umulumgbe,enugu_udi,18
enugu_udi_eke,Eke,enugu_udi,19
enugu_udi_amokwe,Amokwe,enugu_udi,20
,,,
enugu_uzo_uwani_igga_asaba,Igga/Asaba,enugu_uzo_uwani,1
enugu_uzo_uwani_adaba_nkume,Adaba-Nkume,enugu_uzo_uwani,2
enugu_uzo_uwani_umulokpa,Umulokpa,enugu_uzo_uwani,3
enugu_uzo_uwani_ogurugu,Ogurugu,enugu_uzo_uwani,4
enugu_uzo_uwani_abbi,Abbi,enugu_uzo_uwani,5
enugu_uzo_uwani_okpogu,Okpogu,enugu_uzo_uwani,6
enugu_uzo_uwani_uvuru,Uvuru,enugu_uzo_uwani,7
enugu_uzo_uwani_nimbo_i,Nimbo I,enugu_uzo_uwani,8
