state_id,lga_id,town_id,town_name
cross_river,cross_river_obubra,town_cross_river_obubra_obubra,Obubra
cross_river,cross_river_obubra,town_cross_river_obubra_ofumbongha,Ofumbongha
cross_river,cross_river_obubra,town_cross_river_obubra_apiapum,Apiapum
cross_river,cross_river_obubra,town_cross_river_obubra_iyamoyong,Iyamoyong
cross_river,cross_river_obubra,town_cross_river_obubra_ochong,Ochong
cross_river,cross_river_obudu,town_cross_river_obudu_obudu,Obudu
cross_river,cross_river_obudu,town_cross_river_obudu_utugwang,Utugwang
cross_river,cross_river_obudu,town_cross_river_obudu_alege,Alege
cross_river,cross_river_obudu,town_cross_river_obudu_begiading,Begiading
cross_river,cross_river_obudu,town_cross_river_obudu_ohong,Ohong
cross_river,cross_river_odukpani,town_cross_river_odukpani_odukpani,Odukpani
cross_river,cross_river_odukpani,town_cross_river_odukpani_creek_town,Creek Town
cross_river,cross_river_odukpani,town_cross_river_odukpani_ikoneto,Ikoneto
cross_river,cross_river_odukpani,town_cross_river_odukpani_adiaha_obong,Adiaha Obong
cross_river,cross_river_odukpani,town_cross_river_odukpani_eki,Eki
cross_river,cross_river_ogoja,town_cross_river_ogoja_ogoja,Ogoja
cross_river,cross_river_ogoja,town_cross_river_ogoja_ishibori,Ishibori
cross_river,cross_river_ogoja,town_cross_river_ogoja_mbube,Mbube
cross_river,cross_river_ogoja,town_cross_river_ogoja_nkum,Nkum
cross_river,cross_river_ogoja,town_cross_river_ogoja_ekajuk,Ekajuk
cross_river,cross_river_yakurr,town_cross_river_yakurr_ugep,Ugep
cross_river,cross_river_yakurr,town_cross_river_yakurr_mkpani,Mkpani
cross_river,cross_river_yakurr,town_cross_river_yakurr_nko,Nko
cross_river,cross_river_yakurr,town_cross_river_yakurr_ekori,Ekori
cross_river,cross_river_yakurr,town_cross_river_yakurr_idomi,Idomi
cross_river,cross_river_yala,town_cross_river_yala_okpoma,Okpoma
cross_river,cross_river_yala,town_cross_river_yala_ogoja_yala_axis,Ogoja-Yala axis
cross_river,cross_river_yala,town_cross_river_yala_wanikade,Wanikade
cross_river,cross_river_yala,town_cross_river_yala_yahe,Yahe
cross_river,cross_river_yala,town_cross_river_yala_ugaga,Ugaga
