state_id,lga_id,town_id,town_name
ebonyi,ebonyi_ezza_south,town_ebonyi_ezza_south_amuzu,Amuzu
ebonyi,ebonyi_ezza_south,town_ebonyi_ezza_south_amana,Amana
ebonyi,ebonyi_ezza_south,town_ebonyi_ezza_south_izzikworo,Izzikworo
ebonyi,ebonyi_ezza_south,town_ebonyi_ezza_south_echara,Echara
ebonyi,ebonyi_ikwo,town_ebonyi_ikwo_onuebonyi_echara,Onuebonyi Echara
ebonyi,ebonyi_ikwo,town_ebonyi_ikwo_noyo,Noyo
ebonyi,ebonyi_ikwo,town_ebonyi_ikwo_ekpa_omaka,Ekpa Omaka
ebonyi,ebonyi_ikwo,town_ebonyi_ikwo_ndiagu_echara,Ndiagu Echara
ebonyi,ebonyi_ikwo,town_ebonyi_ikwo_alike,Alike
ebonyi,ebonyi_ishielu,town_ebonyi_ishielu_ezillo,Ezillo
ebonyi,ebonyi_ishielu,town_ebonyi_ishielu_nkalagu,Nkalagu
ebonyi,ebonyi_ishielu,town_ebonyi_ishielu_ezzagu,Ezzagu
ebonyi,ebonyi_ishielu,town_ebonyi_ishielu_agba,Agba
ebonyi,ebonyi_ishielu,town_ebonyi_ishielu_iyonu,Iyonu
ebonyi,ebonyi_ivo,town_ebonyi_ivo_ishiagu,Ishiagu
ebonyi,ebonyi_ivo,town_ebonyi_ivo_akaeze,Akaeze
ebonyi,ebonyi_ivo,town_ebonyi_ivo_amonye,Amonye
ebonyi,ebonyi_ivo,town_ebonyi_ivo_ngwogwo,Ngwogwo
ebonyi,ebonyi_ivo,town_ebonyi_ivo_ihie,Ihie
ebonyi,ebonyi_izzie,town_ebonyi_izzie_iboko,Iboko
ebonyi,ebonyi_izzie,town_ebonyi_izzie_ishieke,Ishieke
ebonyi,ebonyi_izzie,town_ebonyi_izzie_nwofe,Nwofe
ebonyi,ebonyi_izzie,town_ebonyi_izzie_mgbabeluzor,Mgbabeluzor
ebonyi,ebonyi_izzie,town_ebonyi_izzie_igbeagu,Igbeagu
ebonyi,ebonyi_ohaozara,town_ebonyi_ohaozara_uburu,Uburu
ebonyi,ebonyi_ohaozara,town_ebonyi_ohaozara_okposi,Okposi
ebonyi,ebonyi_ohaozara,town_ebonyi_ohaozara_ugwulangwu,Ugwulangwu
ebonyi,ebonyi_ohaozara,town_ebonyi_ohaozara_mgbom,Mgbom
ebonyi,ebonyi_ohaozara,town_ebonyi_ohaozara_obiozara,Obiozara
ebonyi,ebonyi_onicha,town_ebonyi_onicha_isu,Isu
ebonyi,ebonyi_onicha,town_ebonyi_onicha_onicha_igboeze,Onicha Igboeze
ebonyi,ebonyi_onicha,town_ebonyi_onicha_abaomege,Abaomege
ebonyi,ebonyi_onicha,town_ebonyi_onicha_ukawu,Ukawu
ebonyi,ebonyi_onicha,town_ebonyi_onicha_oshiri,Oshiri
ebonyi,ebonyi_ohaukwu,town_ebonyi_ohaukwu_ezzamgbo,Ezzamgbo
ebonyi,ebonyi_ohaukwu,town_ebonyi_ohaukwu_effium,Effium
ebonyi,ebonyi_ohaukwu,town_ebonyi_ohaukwu_ngbo,Ngbo
ebonyi,ebonyi_ohaukwu,town_ebonyi_ohaukwu_umuogudu_akpu,Umuogudu Akpu
ebonyi,ebonyi_ohaukwu,town_ebonyi_ohaukwu_okposhi,Okposhi
